b1,b2,b3,b4,b5,b6,b7
0.0017439578616627166,0.001719592994642475,0.00258092362258025,0.0033214337299289714,0.00179554203569918,0.001351559432721,0.0016859132150198498
0.009234508100248666,0.01073215501992644,0.0171034994241136,0.023043020260113994,0.00402764546563272,0.00282911870905814,0.0030670173301156
0.008196468120187516,0.008930564525762049,0.008197541816249976,0.006556528497645499,0.00044786126230563996,0.0012130724984952801,0.0009263639671959
0.0019199072963385167,0.0023237111499334,0.003589994307538525,0.003948989058597586,0.0014986136595423801,0.00117773073276366,0.0006589702838945999
0.00015511653637416666,0.00017814488997208754,0.0002486237299996,0.0002653788149940143,0.00010995333873262079,0.00010074500156617079,8.764533270733886e-05
0.01674119495455133,0.018796267402209688,0.02332830465553785,0.028467587763325784,0.018185843369885983,0.01625677364702944,0.012035829140915149
0.013391234213014684,0.015140070977288976,0.02124772334605805,0.026518507348772813,0.01656977002713044,0.013145364571584781,0.0085681190492063
0.006376608198359915,0.0078123014213437505,0.011671152975041024,0.01449412566545667,0.0057211730069548,0.005184236528253801,0.0028191329811952997
0.0003271637717915167,0.0019485455891730375,0.0069963264632219,0.014556636937131384,0.007620429044996141,0.00374057599488054,0.01468607356045305
0.00023346439745211664,0.000293529481293625,0.000430776346329575,0.0005597710972261714,0.00021223417755022,0.00016935264136576,0.00015569097332990002
0.019619866919229248,0.020072744778830098,0.019271917760055476,0.018454186759999432,0.004102051317141,0.0032775062015091604,0.00060113817441555
0.02105417125532277,0.021493324516703237,0.020297257869618876,0.01849307164765997,0.0026104684532938993,0.0026281019170805997,0.00181916526316085
0.004301587569202783,0.004612923271324212,0.0072215358021155,0.008907729956964571,0.0009495496826995257,0.0006917926365605056,0.0003326400794856
0.00013482471120209325,0.0001500023394245086,0.00028818223265915,0.0011811594172531144,0.00101089460712054,0.0005481489208042001,0.0008235634108201999
0.005448514544851717,0.005987173803565374,0.008165122838974501,0.0113272609740637,0.00421327520359926,0.00281390927304586,0.0025663242176442
0.010686021518087133,0.012060303930776863,0.012397079720315625,0.011989792184386172,0.00237484100248194,0.0019222915593738398,0.0003196312123709583
0.00023711271198016668,0.00024896452995905,0.000352244765318525,0.00048818380538424286,0.00025593914147916004,0.00020659681753594,0.00025594123909465
0.00019972915778750002,0.00023314442339170003,0.000323099460470325,0.0005190514124785143,0.00024598433020922,0.00017725979041938,0.00040322325128485
0.0007212881343928333,0.00077890999851005,0.00102620806228775,0.0013822108994967716,0.0007034271969624,0.00050700048598756,0.00042962068527324995
0.0007691108313199166,0.0007896559476285,0.0009347920110114,0.001128516200226657,0.00033016041608917995,0.00028225285267666,0.00027134164322545
0.0009552591820392999,0.0010227120050572,0.0014836189851586,0.0019424643026806144,0.0010616351867424802,0.00076409375010892,0.00133743348708015
0.0007617080131098833,0.0009501669609999875,0.00142050294430885,0.0022343877363331433,0.0007430927163307,0.0005490932377162801,0.0006095178222896
0.007532127454958401,0.008612512367063513,0.0071276715308379495,0.006178619561828357,0.0005067180068211999,0.00036560770311921996,-0.00046897849208775
0.002034827321959074,0.0031594089479618746,0.010018555134288126,0.0180487844407008,0.0116344973358491,0.00746194617030162,0.02744674090246675
8.131777311779409e-05,9.208167270640888e-05,0.00014128262058635,0.0001916166279834429,0.00012012433497338016,8.21316990837915e-05,0.00014907903946315
0.0022463735515160167,0.002829178311697325,0.005445686012795274,0.006272230525179286,0.00316368363983196,0.00270528019091916,0.0021783550220912
0.00027630038701208334,0.0002990017828457125,0.000387577528674325,0.0005751163969916143,0.00028157809957934,0.00022018066029144,0.0003460193699833
0.00018256919945320002,0.00023356106388371252,0.00035029256347750005,0.0003634170510400143,0.0001574173908208,0.00014524752368632,0.00012372936963215
